Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Winestyle
Les Cépages Sauvignon Blanc 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.1,0.01738888502469225,0.04849762783342119,2018,White
Grillo 2018,Italy,Terre Siciliane,Poggio Graffetta,4.0,0.01738888502469225,0.0669478123352662,2018,White
Condrieu 2017,France,Condrieu,Tardieu-Laurent,3.8,0.01738888502469225,0.46441750131787035,2017,White
Gianni Masciarelli Trebbiano d'Abruzzo 2018,Italy,Trebbiano d'Abruzzo,Masciarelli,3.7,0.01738888502469225,0.047548761201897737,2018,White
Castello della Sala Conte della Vipera 2019,Italy,Umbria,Antinori,4.1,0.01738888502469225,0.1866104375329468,2019,White
Viré-Clessé 2015,France,Viré-Clessé,Chanson,3.8,0.01738888502469225,0.1574064312071692,2015,White
Danger 380 Volts 2019,Czech Republic,Morava,Milan Nestarec,4.1,0.01738888502469225,0.19768054823405376,2019,White
Maximin Grünhäuser Herrenberg Riesling Kabinett 2018,Germany,Mosel,Maximin Grünhaus,4.1,0.01738888502469225,0.13020558777016342,2018,White
Trebes Ribolla Gialla 2017,Italy,Collio,Attems,3.9,0.01738888502469225,0.16099103848181343,2017,White
Gewürztraminer 2019,Italy,Südtirol - Alto Adige,Terlan (Terlano),3.9,0.01738888502469225,0.109541381128097,2019,White
Nicole Vineyard Viognier Réserve 2019,France,Pays d'Oc,Paul Mas,3.7,0.01738888502469225,0.054507116499736434,2019,White
Wallufer Walkenberg Riesling Spätlese Trocken 1998,Germany,Rheingau,J.B. Becker,4.1,0.01738888502469225,0.23036373220875067,1998,White
Rosengarten Rüdesheim Monopole GG 2016,Germany,Rheingau,Leitz,4.1,0.01738888502469225,0.377859778597786,2016,White
Langhe Chardonnay 2017,Italy,Langhe,Enzo Boglietti,3.8,0.01738888502469225,0.13020558777016342,2017,White
Lahn Sauvignon 2019,Italy,Südtirol - Alto Adige,St. Michael-Eppan,3.9,0.01738888502469225,0.08845545598313126,2019,White
Sistina Pecorino Terre di Chieti 2019,Italy,Terre di Chieti,Citra,3.7,0.01738888502469225,0.03774380600948867,2019,White
ST23 Weissburgunder Trocken 2016,Germany,Mosel,Weinhaus Gebruder Steffen,3.4,0.01738888502469225,0.026146547179757514,2016,White
Weissburgunder Trocken 2017,Germany,Nahe,Dönnhoff,3.6,0.01738888502469225,0.09225092250922509,2017,White
Wiener Grüner Veltliner 2017,Austria,Wien,Wieninger,3.3,0.01738888502469225,0.11112282551396943,2017,White
Chablis 1er Cru 'Vau Ligneau' 2018,France,Chablis 1er Cru 'Vau Ligneau',Alain Geoffroy,3.6,0.01738888502469225,0.22171850289931472,2018,White
Blandine Le Blanc 2018,France,Côtes de Gascogne,Château du Cèdre,3.6,0.01738888502469225,0.028993147074327888,2018,White
Chardonnay 2018,Australia,South Australia,Oxford Landing,3.1,0.01738888502469225,0.05935687928307854,2018,White
Volz Riesling 2016,Germany,Wiltingen,Van Volxem,4.3,0.01738888502469225,0.29562467053241964,2016,White
Cavanera Ripa di Scorciavacca Etna Bianco 2017,Italy,Etna,Firriato,3.8,0.01738888502469225,0.17754348972061149,2017,White
Kirchspiel Riesling GG 2017,Germany,Rheinhessen,Wittmann,4.2,0.01738888502469225,0.5129151291512914,2017,White
Eight Rows Sauvignon Blanc 2019,South Africa,Durbanville,Diemersdal,4.0,0.01738888502469225,0.16183447548761204,2019,White
The Wine Collection Sauvignon 2016,Italy,Südtirol - Alto Adige,St. Michael-Eppan,4.7,0.01738888502469225,1.0,2016,White
Petit Chablis 2017,France,Petit Chablis,Château de Chemilly,4.0,0.01738888502469225,0.11333684765419083,2017,White
Zeltinger Schlossberg Riesling Trockenbeerenauslese 2006,Germany,Mosel,Markus Molitor,4.6,0.01808444042567994,0.9741697416974169,2006,White
Vom Stein Pinot Bianco 2018,Italy,Südtirol - Alto Adige,Castelfeder,3.6,0.01808444042567994,0.0643120716921455,2018,White
Wolfer Sonnenlay Riesling Kabinett 2017,Germany,Mosel,Weiser-Künstler,3.9,0.01808444042567994,0.11333684765419083,2017,White
Tradition Grüner Veltliner 2017,Austria,Weinviertel,Dürnberg,3.8,0.01808444042567994,0.08803373748023194,2017,White
Scheurebe Trocken 2018,Germany,Pfalz,Weingut Weegmüller,3.7,0.01808444042567994,0.05535055350553506,2018,White
Circle of Life White 2016,South Africa,Stellenbosch,Waterkloof,4.0,0.01808444042567994,0.14496573537163943,2016,White
Les Vieilles Vignes Chablis 2017,France,Chablis,Pascal Bouchard,4.1,0.01808444042567994,0.21454928835002637,2017,White
Trittenheimer Apotheke Riesling Kabinett 2017,Germany,Mosel,Ansgar Clüsserath,4.0,0.01808444042567994,0.11713231418028466,2017,White
Verdejo 2019,Spain,Rueda,Val de Vid,3.6,0.01808444042567994,0.06852925672113863,2019,White
Riesling Berg Roseneck Kabinett Trocken 2012,Germany,Rheingau,Künstler,4.0,0.01808444042567994,0.14907749077490776,2012,White
Chardonnay 2018,Italy,Terre Siciliane,Feudi Branciforti dei Bordonaro,3.5,0.01808444042567994,0.039536109646810765,2018,White
Extra Blanc 2018,France,Languedoc-Roussillon,Gérard Bertrand,3.4,0.01808444042567994,0.07938850817079598,2018,White
Viognier 2016,Germany,Pfalz,Oliver Zeter,3.9,0.01808444042567994,0.14159198734844491,2016,White
Kranachberg Sauvignon Blanc 2016,Austria,Südsteiermark,Sattlerhof,4.1,0.01808444042567994,0.4051660516605166,2016,White
Als Wär's ein Stück Von Mir 2015,Germany,Rheinhessen,Weingut Gunderloch,3.6,0.01808444042567994,0.08697944122298365,2015,White
Chardonnay 2017,United States,California,Stone Barn,3.8,0.01808444042567994,0.046916183447548755,2017,White
Collezione Lugana 2018,Italy,Lugana,Bertani,3.4,0.01808444042567994,0.08940432261465472,2018,White
Loibner Grüner Veltliner Smaragd Vinothekfüllung 2018,Austria,Wachau,Weingut Knoll,4.2,0.01808444042567994,0.441222983658408,2018,White
Lenz Riesling 2017,Germany,Nahe,Emrich-Schönleber,4.0,0.01808444042567994,0.09330521876647338,2017,White
Scharzhofberger P Riesling 2015,Germany,Wiltingen,Van Volxem,4.1,0.01808444042567994,0.4406958355297839,2015,White
Iphöfer Kronsberg Scheurebe Alte Reben 2017,Germany,Franken,Hans Wirsching,4.2,0.018779995826667627,0.18703215603584608,2017,White
Vom Schiefer Riesling Trocken 2018,Germany,Mosel,Ansgar Clüsserath,3.7,0.018779995826667627,0.06441750131787033,2018,White
Piesporter Goldtröpfchen Riesling Feinherb 2016,Germany,Mosel,Ansgar Clüsserath,3.9,0.018779995826667627,0.12915129151291513,2016,White
Sulz Morillon 2013,Austria,Südsteiermark,Tement,4.0,0.018779995826667627,0.3329467580390089,2013,White
Custoza 2018,Italy,Bianco di Custoza,Menegotti,3.6,0.018779995826667627,0.04322614654717976,2018,White
Petit Salé de Villeneuve 2019,France,Provence,Château de Roquefort,3.7,0.018779995826667627,0.10279388508170798,2019,White
Schweigen Chardonnay 2017,Germany,Pfalz,Friedrich Becker,4.1,0.018779995826667627,0.2099103848181339,2017,White
Private Selection Vinhas Velhas Branco 2016,Portugal,Alentejo,Paulo Laureano,4.0,0.018779995826667627,0.11070110701107011,2016,White
Heugumber 2016,Germany,Baden,Ziereisen,3.4,0.018779995826667627,0.02477596204533474,2016,White
L'Elfo Pinot Grigio 2019,Italy,Veneto,Sacchetto,3.7,0.018779995826667627,0.03205060622034792,2019,White
Inzolia - Chardonnay 2018,Italy,Terre Siciliane,Roccaperciata,3.4,0.018779995826667627,0.02667369530838165,2018,White
Gorges 2015,France,Muscadet-Sevre et Maine,Pépière,3.9,0.018779995826667627,0.14665260938323668,2015,White
Juffer Riesling Trocken GG 2018,Germany,Mosel,Fritz Haag,3.9,0.018779995826667627,0.2187664733790195,2018,White
Zeltinger Sonnenuhr Riesling Auslese*** 2003,Germany,Mosel,Markus Molitor,4.1,0.018779995826667627,0.4938323668950976,2003,White
Steirische Klassik Sauvignon Blanc 2014,Austria,Südsteiermark,Gross,3.7,0.018779995826667627,0.17121771217712178,2014,White
Varietal Chardonnay 2019,Chile,Central Valley,Santa Helena,3.1,0.018779995826667627,0.018344754876120188,2019,White
Sauvignon Blanc 2018,Argentina,Mendoza,Mariflor,4.3,0.018779995826667627,0.20316288877174488,2018,White
Chardonnay Toscana Collezione Privata 2018,Italy,Toscana,Isole e Olena,4.4,0.018779995826667627,0.5344227727991566,2018,White
Geheimrat J Riesling Spätlese Trocken 2012,Germany,Rheingau,Weingüter Wegeler,4.1,0.018779995826667627,0.22930943595150238,2012,White
Gewürztraminer Alsace Grand Cru Hatschbourg 2017,France,Alsace Grand Cru,Wolfberger,4.0,0.018779995826667627,0.16099103848181343,2017,White
Héritage Chardonnay 2018,France,Pays d'Oc,Château Guilhem,3.7,0.018779995826667627,0.03616236162361624,2018,White
Albarino 2018,Spain,Rías Baixas,Atlantik,3.8,0.018779995826667627,0.07116499736425935,2018,White
Chardonnay 2018,Germany,Pfalz,Friedrich Becker,3.6,0.018779995826667627,0.0798102266736953,2018,White
Premium Tămâioasă Românească Sec 2018,Romania,Dealu Mare,Budureasca,3.6,0.018779995826667627,0.07749077490774908,2018,White
Camino del Pelegrino (Peregrino) Albariño 2018,Spain,Galicia,Pazo Señorans,3.5,0.018779995826667627,0.1157617290458619,2018,White
Sauvignon Blanc Rueda 2018,Spain,Rueda,Blume,3.4,0.019475551227655322,0.029942013705851346,2018,White
Chardonnay 2017,South Africa,Cape Point,Cape Point Vineyards,3.9,0.019475551227655322,0.17659462308908802,2017,White
Isliedh 2018,South Africa,Cape Point,Cape Point Vineyards,4.1,0.019475551227655322,0.3036373220875066,2018,White
Pinot Bianco Vial 2018,Italy,Trentino-Alto Adige,Cantina Kaltern,3.7,0.019475551227655322,0.08908803373748023,2018,White
Ungstein Scheurebe 2017,Germany,Pfalz,Pfeffingen,3.8,0.019475551227655322,0.10332103321033209,2017,White
Mercurey Clos Rochette 2018,France,Mercurey,Faiveley,4.1,0.019475551227655322,0.18766473379019505,2018,White
Alleskönner Weiss 2018,Germany,Rheinhessen,Becker Landgraf,3.8,0.019475551227655322,0.047970479704797044,2018,White
Pratto Bianco (Pratto Benaco Bresciano) 2018,Italy,Benaco Bresciano,Cà dei Frati,4.1,0.019475551227655322,0.11987348444913021,2018,White
Chablis 2018,France,Chablis,Domaine des Héritières,3.6,0.019475551227655322,0.12556668423827097,2018,White
Klausen Sauvignon Blanc 2017,Austria,Steiermark,Neumeister,3.9,0.019475551227655322,0.21476014760147602,2017,White
Amarela 2018,Italy,Marche,Garofoli,3.3,0.019475551227655322,0.028993147074327888,2018,White
Chardonnay 2013,Slovenia,Goriška Brda,Edi Simčič,3.8,0.019475551227655322,0.18808645229309434,2013,White
Markus Pfaffmann Grauburgunder Trocken 2019,Germany,Pfalz,Karl Pfaffmann,3.9,0.019475551227655322,0.036373220875065886,2019,White
Chardonnay Prestige Cuvée 2018,South Africa,Robertson,Bon Courage,3.8,0.019475551227655322,0.04891934633632051,2018,White
Vignes Blanches Pouilly-Fuissé 2016,France,Pouilly-Fuissé,Domaine Saumaize-Michelin,3.9,0.019475551227655322,0.22983658408012653,2016,White
Am Schwarzen Herrgott Riesling 2016,Germany,Rheinhessen,Battenfeld Spanier,4.2,0.019475551227655322,0.4051660516605166,2016,White
Oppenheim Riesling 2017,Germany,Rheinhessen,Kühling-Gillot,4.0,0.019475551227655322,0.150764364786505,2017,White
L'U Umbria Bianco 2018,Italy,Umbria,Lungarotti,3.8,0.019475551227655322,0.07970479704797048,2018,White
Riesling 2018,Hungary,Tolna,Tűzkő,3.4,0.019475551227655322,0.047548761201897737,2018,White
Verdejo 2018,Spain,Rueda,Intruso,3.6,0.019475551227655322,0.0540853979968371,2018,White
Riesling Heiligenstein 2018,Austria,Kamptal,Weingut Bründlmayer,3.9,0.019475551227655322,0.20832894043226147,2018,White
Moscato 2018,Spain,Valencia,The Tapas Wine Collection,3.9,0.019475551227655322,0.046178176067474964,2018,White
Chardonnay 2018,South Africa,Stellenbosch,Vergelegen,3.6,0.019475551227655322,0.1142857142857143,2018,White
Sauvignon Blanc Trocken 2019,Germany,Pfalz,Knipser,4.0,0.019475551227655322,0.07063784923563521,2019,White
Wehlener Sonnenuhr Riesling Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,0.019475551227655322,0.1771217712177122,2015,White
Μαλαγουζιά (Malagouziá) 2017,Greece,Achaia,Tetramythos,3.5,0.019475551227655322,0.07116499736425935,2017,White
Müller Thurgau 2018,Italy,Südtirol - Alto Adige,Tiefenbrunner,3.7,0.019475551227655322,0.0731681602530311,2018,White
Punggl Pinot Grigio 2018,Italy,Südtirol - Alto Adige,Nals Margreid,3.9,0.019475551227655322,0.12387981022667371,2018,White
Chablis 2018,France,Chablis,Chartron et Trébuchet,3.8,0.019475551227655322,0.2087506589351608,2018,White
Fabelhaft Riesling 2017,Germany,Mosel,Fio,3.4,0.019475551227655322,0.07590933052187665,2017,White
Ferentano Lazio 2016,Italy,Lazio,Falesco,3.9,0.019475551227655322,0.24280442804428043,2016,White
Taylors Pass Vineyard Chardonnay 2016,New Zealand,Marlborough,Villa Maria,3.8,0.019475551227655322,0.19978914074855036,2016,White
La Fontaine Aux Enfants Cru d'Alsace 2016,France,Alsace,Marc Kreydenweiss,3.7,0.019475551227655322,0.19873484449130208,2016,White
Mandelpfad Riesling GG 2017,Germany,Pfalz,Knipser,3.8,0.02017110662864301,0.2514496573537164,2017,White
Gewurztraminer 2016,France,Alsace,Jean-Rémy Haeffelin,3.6,0.02017110662864301,0.07970479704797048,2016,White
La Fontaine Aux Enfants Cru d'Alsace 2015,France,Alsace,Marc Kreydenweiss,3.8,0.02017110662864301,0.19873484449130208,2015,White
Blauschiefer Riesling Trocken 2018,Germany,Mosel,Kerpen,3.6,0.02017110662864301,0.05007907221929362,2018,White
Pago de los Balagueses Chardonnay 2017,Spain,Utiel-Requena,Vegalfaro,3.9,0.02017110662864301,0.1404322614654718,2017,White
Côtes du Rhône Blanc 2018,France,Côtes-du-Rhône,Domaine de la Solitude,4.0,0.02017110662864301,0.056404849762783336,2018,White
Circumstance Sauvignon Blanc 2018,South Africa,Stellenbosch,Waterkloof,3.8,0.02017110662864301,0.13020558777016342,2018,White
Mountain White 2015,South Africa,Stellenbosch,Thelema,3.6,0.02017110662864301,0.08170795993674224,2015,White
Gaisböhl G.C 2016,Germany,Pfalz,Dr. Bürklin-Wolf,4.2,0.02017110662864301,0.5361096468107538,2016,White
Villa Torre Verdicchio dei Castelli di Jesi Classico Superiore 2017,Italy,Verdicchio dei Castelli di Jesi,Tenuta di Tavignano,3.6,0.02017110662864301,0.0716921454928835,2017,White
Ried Steinriegl Sauvignon Blanc 2018,Austria,Südsteiermark,Wohlmuth,3.8,0.02017110662864301,0.15023721665788087,2018,White
Castel Firmian Chardonnay Trentino 2018,Italy,Trentino,Mezzacorona,3.3,0.02017110662864301,0.039536109646810765,2018,White
Moscatel Old Vines 2018,Spain,Sierras de Málaga,Botani,4.1,0.02017110662864301,0.14327886136004217,2018,White
Riesling Classic 2018,Germany,Rheingau,Prinz von Hessen,3.9,0.02017110662864301,0.0669478123352662,2018,White
Malterdingen Weisser Burgunder 2016,Germany,Baden,Bernhard Huber,3.9,0.02017110662864301,0.25777543489720617,2016,White
Loibenberg Riesling 2015,Austria,Wachau,Pichler-Krutzler,4.3,0.02017110662864301,0.31470743278861363,2015,White
Cuvée Vauban Pouilly-Vinzelles 2014,France,Pouilly-Vinzelles,Château de Vinzelles,3.8,0.02017110662864301,0.15171323141802848,2014,White
Altima Sauvignon Blanc 2018,South Africa,Overberg,Cape of Good Hope,4.3,0.02017110662864301,0.1142857142857143,2018,White
Danie de Wet Chardonnay Sur Lie 2019,South Africa,Robertson,De Wetshof,3.7,0.02017110662864301,0.058724301528729574,2019,White
Pinot Gris Alsace Grand Cru 'Kitterlé' 2010,France,Alsace Grand Cru,Domaines Schlumberger,3.9,0.02017110662864301,0.34190827622561937,2010,White
Danie de Wet Sauvignon Blanc 2019,South Africa,Robertson,De Wetshof,3.4,0.02017110662864301,0.0316288877174486,2019,White
Sulz Sauvignon Blanc 2015,Austria,Südsteiermark,Gross,4.0,0.02017110662864301,0.260938323668951,2015,White
Sancerre Grande Cuvée Blanc 2017,France,Sancerre,Comte Lafond,4.2,0.02017110662864301,0.37691091196626253,2017,White
Chardonnay 2018,France,Côtes de Thongue,Domaine Montrose,3.7,0.02017110662864301,0.05524512387981024,2018,White
Molamatta Collio Bianco 2015,Italy,Collio,Marco Felluga,3.8,0.02017110662864301,0.2408012651555087,2015,White
Grauer Burgunder Trocken 2018,Germany,Rheinhessen,Wittmann,3.7,0.02017110662864301,0.08697944122298365,2018,White
Wachstum Bodenstein Grüner Veltliner 2016,Austria,Wachau,Prager,4.4,0.02017110662864301,0.3753294675803901,2016,White
Dürnstein Grüner Veltliner 2018,Austria,Wachau,Pichler-Krutzler,3.6,0.02017110662864301,0.11122825513969425,2018,White
Riesling 2016,France,Alsace,Albert Boxler,3.9,0.02017110662864301,0.24428044280442807,2016,White
Chardonnay 2017,Austria,Burgenland,Paul Achs,3.3,0.02017110662864301,0.21570901423299949,2017,White
Blanco 2018,Spain,Rioja Alta,Tarón,3.3,0.02017110662864301,0.027517132314180286,2018,White
Perlita Chardonnay 2018,Argentina,Uco Valley,DiamAndes,3.7,0.02017110662864301,0.07211386399578282,2018,White
Chardonnay 2018,Germany,Rheinhessen,Knewitz,3.6,0.02017110662864301,0.06062203479177649,2018,White
Schiste 2018,France,Vins des Allobroges,Domaine des Ardoisieres,4.3,0.02017110662864301,0.43964153927253563,2018,White
Muros Antigos Alvarinho 2019,Portugal,Monção e Melgaço,Anselmo Mendes,3.9,0.02017110662864301,0.08803373748023194,2019,White
The King's Bastard Chardonnay 2017,New Zealand,Marlborough,The Kings Series,4.1,0.02017110662864301,0.14549288350026357,2017,White
Hinter der Burg Grüner Veltliner 2019,Austria,Wachau,Prager,4.1,0.02017110662864301,0.1771217712177122,2019,White
Cap Maritime Chardonnay 2017,South Africa,Hemel-en-Aarde Valley,Boekenhoutskloof,4.1,0.0208666620296307,0.4998418555614128,2017,White
Westhofen Riesling Trocken 2018,Germany,Rheinhessen,K.Wechsler,3.8,0.0208666620296307,0.10247759620453348,2018,White
Königsbacher Ölberg Riesling 2018,Germany,Pfalz,Von Winning,4.2,0.0208666620296307,0.17185028993147075,2018,White
Terresinis 2018,Italy,Valle del Tirso,Vernaccia Oristano,3.9,0.0208666620296307,0.044280442804428034,2018,White
Riesling Alte Reben 2018,Germany,Mosel,Maximin Grünhaus,3.9,0.0208666620296307,0.13178703215603585,2018,White
Mosel Alte Reben Riesling 2018,Germany,Mosel,Markus Molitor,4.0,0.0208666620296307,0.15445440168687402,2018,White
Hydra Vernaccia di San Gimignano 2017,Italy,Vernaccia di San Gimignano,Il Palagione,3.7,0.0208666620296307,0.08487084870848707,2017,White
Grüner Veltliner 2017,Hungary,Tolna,Tűzkő,3.3,0.0208666620296307,0.047548761201897737,2017,White
Grauburgunder Trocken 2018,Germany,Pfalz,Knipser,3.9,0.0208666620296307,0.11228255139694257,2018,White
Karthäuser Riesling 2016,Germany,Nahe,Martin Tesch,3.6,0.0208666620296307,0.11333684765419083,2016,White
Saint-Véran 2016,France,Saint-Véran,Les Héritiers du Comte Lafon,4.0,0.0208666620296307,0.34981549815498153,2016,White
Serruria Chardonnay 2017,South Africa,Overberg,Cape of Good Hope,4.1,0.0208666620296307,0.1142857142857143,2017,White
Axpoint Grüner Veltliner 2017,Austria,Wachau,Gritsch Mauritiushof,3.7,0.0208666620296307,0.109541381128097,2017,White
Orvieto Classico Bianco 2019,Italy,Orvieto,Ruffino,3.6,0.0208666620296307,0.035213494992092774,2019,White
Riesling 2018,Germany,Mosel,Weiser-Künstler,4.1,0.0208666620296307,0.08803373748023194,2018,White
Sauvignon Blanc 2020,South Africa,Robertson,Arabella,4.0,0.0208666620296307,0.029520295202952025,2020,White
Sirmian Pinot Bianco 2018,Italy,Südtirol - Alto Adige,Nals Margreid,3.7,0.0208666620296307,0.150764364786505,2018,White
Chablis Premier Cru Fourchaume 2017,France,Chablis Premier Cru,Domaine William Fèvre,4.2,0.0208666620296307,0.48729573010015814,2017,White
The King's Favour Sauvignon Blanc 2018,New Zealand,Marlborough,The Kings Series,4.0,0.0208666620296307,0.11333684765419083,2018,White
Pinot Bianco 2018,Italy,Südtirol - Alto Adige,Cantina Bolzano / Kellerei Bozen,3.5,0.0208666620296307,0.08297311544544017,2018,White
